file	program	config	c_size	u_size	c_time	d_time	c_mem	d_mem	c_cpu	d_cpu	is_lossless
2289_S28_L001.il.fq	zstd	zstd_l19_m	23902689	388820198	87.41	1.01	331	10	198	99	1
2218_S5_L001.il.fq	zstd	zstd_l19_s	68274643	458633010	296.47	0.94	59	10	99	100	1
2229_S16_L001.il.fq	zstd	zstd_l19_s	37971120	419881230	212.88	1.11	59	10	99	99	1
2259_S46_L001.il.fq	zstd	zstd_l19_s	28281867	350734246	156.44	0.97	59	10	99	99	1
2305_S44_L001.il.fq	zstd	zstd_l19_m	27203897	298045616	98.4	0.96	300	10	190	99	1
2293_S32_L001.il.fq	zstd	zstd_l19_s	24135730	373086500	141.76	0.51	59	10	99	99	1
2215_S2_L001.il.fq	zstd	zstd_l19_m	28691338	355812082	106.33	1.08	331	10	197	99	1
2248_S35_L001.il.fq	zstd	zstd_l19_m	36977312	515301428	160.76	0.74	330	10	192	99	1
2283_S22_L001.il.fq	zstd	zstd_l19_m	45240996	429575634	161.83	0.83	331	10	190	99	1
2223_S10_L001.il.fq	zstd	zstd_l19_m	32309785	366792588	117.03	1.12	300	10	196	99	1
2233_S20_L001.il.fq	zstd	zstd_l19_s	34856633	312791608	220.1	1.13	59	10	99	99	1
2297_S36_L001.il.fq	zstd	zstd_l19_m	23841995	297605488	96.38	0.85	326	10	186	100	1
2249_S36_L001.il.fq	zstd	zstd_l19_m	28392741	375702258	125.85	0.57	272	10	193	99	1
2260_S47_L001.il.fq	zstd	zstd_l19_m	36425907	373982572	153.13	1.28	298	10	187	98	1
2273_S12_L001.il.fq	zstd	zstd_l19_m	26424570	380317040	118.65	1.17	330	10	191	99	1
2224_S11_L001.il.fq	zstd	zstd_l19_m	25841815	342963850	110.59	0.82	330	10	196	99	1
2266_S5_L001.il.fq	zstd	zstd_l19_m	38102026	595944536	167.84	1.36	330	10	195	99	1
2253_S40_L001.il.fq	zstd	zstd_l19_m	32592654	392234212	136.93	1.28	329	10	198	99	1
2274_S13_L001.il.fq	zstd	zstd_l19_m	32936622	385430632	135.58	1.22	330	10	194	99	1
2257_S44_L001.il.fq	zstd	zstd_l19_m	27432397	319269900	123.42	1.01	298	10	198	98	1
2254_S41_L001.il.fq	zstd	zstd_l19_m	29351878	375101846	127.46	1.14	331	10	190	98	1
2239_S26_L001.il.fq	zstd	zstd_l19_m	41461846	357055160	155.43	0.99	301	10	193	99	1
2216_S3_L001.il.fq	zstd	zstd_l19_m	23603558	347444344	108.96	0.97	300	10	199	99	1
2265_S4_L001.il.fq	zstd	zstd_l19_m	31759989	418596336	136.99	1.28	298	10	197	99	1
2232_S19_L001.il.fq	zstd	zstd_l19_m	37854086	384683514	160.08	0.63	331	10	192	100	1
2235_S22_L001.il.fq	zstd	zstd_l19_m	30791145	431585584	141.02	1.26	329	10	194	99	1
2241_S28_L001.il.fq	zstd	zstd_l19_m	37917657	347670024	139.56	1.17	301	10	198	99	1
2262_S1_L001.il.fq	zstd	zstd_l19_m	30294133	418410180	135.62	1.36	331	10	194	99	1
2220_S7_L001.il.fq	zstd	zstd_l19_m	33819751	407466534	145.86	1.53	303	10	198	99	1
2304_S43_L001.il.fq	zstd	zstd_l19_m	19604252	308830288	99.03	0.82	297	10	192	99	1
2233_S20_L001.il.fq	zstd	zstd_l19_m	34892001	312791608	147.38	1.22	298	10	191	99	1
2295_S34_L001.il.fq	zstd	zstd_l19_m	22123071	319978424	102.56	0.9	298	10	197	99	1
2252_S39_L001.il.fq	zstd	zstd_l19_m	29275606	368794574	130.68	0.94	330	10	193	100	1
2276_S15_L001.il.fq	zstd	zstd_l19_m	32730682	366767194	124.07	1.36	297	10	193	99	1
2301_S40_L001.il.fq	zstd	zstd_l19_m	24086327	349276596	106.69	0.94	281	10	194	99	1
2240_S27_L001.il.fq	zstd	zstd_l19_m	36973251	367953250	151.99	0.59	301	10	184	99	1
2224_S11_L001.il.fq	zstd	zstd_l1_s	36773493	342963850	2.29	1.29	3	3	99	99	1
2215_S2_L001.il.fq	zstd	zstd_l1_s	38905334	355812082	2.21	1.19	3	3	99	99	1
2293_S32_L001.il.fq	zstd	zstd_l19_m	24174362	373086500	114.07	0.59	330	10	188	99	1
2274_S13_L001.il.fq	zstd	zstd_l1_s	46950033	385430632	2.38	0.72	3	3	99	99	1
2305_S44_L001.il.fq	zstd	zstd_l1_s	39460830	298045616	1.06	0.84	3	3	99	100	1
2218_S5_L001.il.fq	zstd	zstd_l19_m	68331184	458633010	224.99	0.91	331	10	197	99	1
2248_S35_L001.il.fq	zstd	zstd_l1_s	52621851	515301428	2.16	1.1	3	3	99	99	1
2283_S22_L001.il.fq	zstd	zstd_l1_s	61993995	429575634	1.84	1.16	3	3	99	99	1
2232_S19_L001.il.fq	zstd	zstd_l1_s	52521005	384683514	1.96	1.19	3	2	99	99	1
2260_S47_L001.il.fq	zstd	zstd_l1_s	50098390	373982572	2.2	0.88	3	2	99	100	1
2249_S36_L001.il.fq	zstd	zstd_l1_s	39784610	375702258	1.17	0.81	3	3	99	99	1
2223_S10_L001.il.fq	zstd	zstd_l1_s	44148733	366792588	1.9	1.17	3	2	99	99	1
2297_S36_L001.il.fq	zstd	zstd_l1_s	33321602	297605488	0.91	0.69	3	3	99	99	1
2237_S24_L001.il.fq	zstd	zstd_l19_m	33621793	440977110	145.59	0.74	331	10	190	99	1
2273_S12_L001.il.fq	zstd	zstd_l1_s	38897667	380317040	1.47	1.25	3	2	99	99	1
2266_S5_L001.il.fq	zstd	zstd_l1_s	56073126	595944536	1.71	1.74	3	3	99	99	1
2289_S28_L001.il.fq	zstd	zstd_l1_s	33246808	388820198	1.4	1.01	3	3	100	99	1
2263_S2_L001.il.fq	zstd	zstd_l1_s	40561473	416736936	1.63	1.15	3	3	99	99	1
2239_S26_L001.il.fq	zstd	zstd_l1_s	56205866	357055160	1.56	1.04	3	2	99	99	1
2257_S44_L001.il.fq	zstd	zstd_l1_s	39292275	319269900	1.15	0.75	3	3	99	99	1
2253_S40_L001.il.fq	zstd	zstd_l1_s	46090278	392234212	2.01	1.37	3	3	99	100	1
2254_S41_L001.il.fq	zstd	zstd_l1_s	42453739	375101846	1.65	0.67	3	3	99	99	1
2250_S37_L001.il.fq	zstd	zstd_l19_m	23331307	338071598	93.81	0.63	330	10	195	99	1
2216_S3_L001.il.fq	zstd	zstd_l1_s	32547721	347444344	0.96	0.56	3	2	99	100	1
2241_S28_L001.il.fq	zstd	zstd_l1_s	52085474	347670024	1.35	1.16	3	3	99	99	1
2298_S37_L001.il.fq	zstd	zstd_l1_s	35253526	274403560	1.51	0.58	3	3	100	100	1
2235_S22_L001.il.fq	zstd	zstd_l1_s	42198898	431585584	1.42	0.84	3	3	99	99	1
2237_S24_L001.il.fq	zstd	zstd_l1_s	46678435	440977110	1.8	1.25	3	3	99	99	1
2233_S20_L001.il.fq	zstd	zstd_l1_s	49272110	312791608	1.31	0.72	3	3	99	100	1
2262_S1_L001.il.fq	zstd	zstd_l1_s	43405224	418410180	1.61	1.16	3	3	99	99	1
2304_S43_L001.il.fq	zstd	zstd_l1_s	28469309	308830288	1.03	0.51	3	3	99	99	1
2220_S7_L001.il.fq	zstd	zstd_l1_s	49274567	407466534	1.43	0.86	3	2	100	99	1
2294_S33_L001.il.fq	zstd	zstd_l19_m	21924278	270026346	74.87	0.43	298	10	196	99	1
2218_S5_L001.il.fq	zstd	zstd_l1_s	91852610	458633010	2.98	1.2	3	3	100	99	1
2295_S34_L001.il.fq	zstd	zstd_l1_s	30855246	319978424	1.14	0.7	3	2	99	99	1
2240_S27_L001.il.fq	zstd	zstd_l1_s	50862431	367953250	1.42	0.79	3	3	99	99	1
2252_S39_L001.il.fq	zstd	zstd_l1_s	41364733	368794574	1.44	0.75	3	2	99	99	1
2276_S15_L001.il.fq	zstd	zstd_l1_s	45312313	366767194	1.46	0.74	3	2	99	99	1
2293_S32_L001.il.fq	zstd	zstd_l1_s	34047530	373086500	1.12	0.63	3	3	99	100	1
2301_S40_L001.il.fq	zstd	zstd_l1_s	35075909	349276596	1.14	1.08	3	2	99	99	1
2250_S37_L001.il.fq	zstd	zstd_l1_s	33135429	338071598	1.12	0.72	3	2	99	99	1
2289_S28_L001.il.fq	zstd	zstd_l1_m	33246831	388820198	0.76	0.65	17	2	223	99	1
2294_S33_L001.il.fq	zstd	zstd_l1_s	30602245	270026346	0.91	0.49	3	3	99	99	1
2229_S16_L001.il.fq	zstd	zstd_l1_s	52448960	419881230	1.74	0.99	3	3	99	99	1
2305_S44_L001.il.fq	zstd	zstd_l1_m	39460704	298045616	0.53	0.64	17	3	227	99	1
2259_S46_L001.il.fq	zstd	zstd_l1_s	40462782	350734246	1.32	1.02	3	2	99	99	1
2215_S2_L001.il.fq	zstd	zstd_l1_m	38890280	355812082	0.82	0.73	17	3	219	100	1
2283_S22_L001.il.fq	zstd	zstd_l1_m	61976453	429575634	0.95	0.97	17	2	224	99	1
2248_S35_L001.il.fq	zstd	zstd_l1_m	52613238	515301428	0.96	1.22	19	2	225	99	1
2260_S47_L001.il.fq	zstd	zstd_l1_m	50073802	373982572	1	0.9	17	3	219	99	1
2249_S36_L001.il.fq	zstd	zstd_l1_m	39774693	375702258	0.68	0.79	17	2	230	99	1
2223_S10_L001.il.fq	zstd	zstd_l1_m	44128989	366792588	0.6	0.82	17	2	233	99	1
2297_S36_L001.il.fq	zstd	zstd_l1_m	33321150	297605488	0.7	0.94	19	3	226	100	1
2259_S46_L001.il.fq	zstd	zstd_l19_m	28320560	350734246	93.28	0.77	300	10	199	99	1
2253_S40_L001.il.fq	zstd	zstd_l1_m	46077299	392234212	0.77	0.79	17	2	228	99	1
2273_S12_L001.il.fq	zstd	zstd_l1_m	38906223	380317040	0.67	0.84	17	3	228	99	1
2263_S2_L001.il.fq	zstd	zstd_l1_m	40560999	416736936	0.59	0.74	17	2	239	99	1
2266_S5_L001.il.fq	zstd	zstd_l1_m	56083295	595944536	1.06	1.15	17	3	224	99	1
2224_S11_L001.il.fq	zstd	zstd_l1_m	36770348	342963850	0.57	0.64	17	3	227	100	1
2220_S7_L001.il.fq	zstd	zstd_l1_m	49279511	407466534	0.75	0.89	17	3	224	99	1
2257_S44_L001.il.fq	zstd	zstd_l1_m	39287118	319269900	0.66	0.82	17	3	221	99	1
2254_S41_L001.il.fq	zstd	zstd_l1_m	42450954	375101846	0.67	0.73	17	2	227	99	1
2239_S26_L001.il.fq	zstd	zstd_l1_m	56184050	357055160	0.82	0.86	17	3	227	99	1
2265_S4_L001.il.fq	zstd	zstd_l1_m	46196970	418596336	0.78	0.94	18	3	227	99	1
2235_S22_L001.il.fq	zstd	zstd_l1_m	42187187	431585584	0.71	0.84	17	2	231	99	1
2216_S3_L001.il.fq	zstd	zstd_l1_m	32537264	347444344	0.53	0.63	17	3	228	99	1
2241_S28_L001.il.fq	zstd	zstd_l1_m	52055941	347670024	0.72	0.74	17	3	221	99	1
2298_S37_L001.il.fq	zstd	zstd_l1_m	35247647	274403560	0.53	0.57	17	3	223	99	1
2304_S43_L001.il.fq	zstd	zstd_l1_m	28478830	308830288	0.46	0.56	17	3	227	100	1
2262_S1_L001.il.fq	zstd	zstd_l1_m	43411508	418410180	0.77	0.8	17	3	222	99	1
2252_S39_L001.il.fq	zstd	zstd_l1_m	41359304	368794574	0.6	0.81	17	3	230	99	1
2295_S34_L001.il.fq	zstd	zstd_l1_m	30853848	319978424	0.51	0.55	17	3	233	99	1
2240_S27_L001.il.fq	zstd	zstd_l1_m	50848347	367953250	0.81	0.86	17	3	222	100	1
2218_S5_L001.il.fq	zstd	zstd_l1_m	91814564	458633010	1.34	1.25	17	2	223	99	1
2301_S40_L001.il.fq	zstd	zstd_l1_m	35082179	349276596	0.56	0.69	17	2	230	100	1
2276_S15_L001.il.fq	zstd	zstd_l1_m	45303732	366767194	0.69	0.75	17	2	225	99	1
2293_S32_L001.il.fq	zstd	zstd_l1_m	34043068	373086500	0.55	0.66	17	3	231	99	1
2250_S37_L001.il.fq	zstd	zstd_l1_m	33137082	338071598	0.53	0.71	17	3	232	99	1
2294_S33_L001.il.fq	zstd	zstd_l1_m	30598656	270026346	0.6	0.47	19	3	229	99	1
2229_S16_L001.il.fq	zstd	zstd_l1_m	52436132	419881230	0.74	0.81	17	2	228	99	1
2237_S24_L001.il.fq	zstd	zstd_l1_m	46666569	440977110	0.77	0.77	17	3	229	99	1
2259_S46_L001.il.fq	zstd	zstd_l1_m	40459948	350734246	0.56	0.7	17	3	236	99	1
2233_S20_L001.il.fq	zstd	zstd_l1_m	49258406	312791608	0.76	0.71	17	2	219	100	1
2229_S16_L001.il.fq	zstd	zstd_l19_m	38008158	419881230	120.37	0.6	331	10	196	100	1
